species,latitude,longitude
Epicrates crassus,-20.772,-47.838
Epicrates crassus,-23.201,-47.287
Epicrates crassus,-20.093,-50.9837
Epicrates crassus,-20.089,-50.954
Epicrates crassus,-22.9667,-53.3
Epicrates crassus,-21.473,-47.363
Epicrates crassus,-9.505,-50.625
Epicrates crassus,-21.977,-51.652
Epicrates crassus,-22.7,-51.7917
Epicrates crassus,-22.698,-51.794
Epicrates crassus,-11.617,-50.669
Epicrates crassus,-15.949,-44.864
Epicrates crassus,-21.268,-51.666
Epicrates crassus,-21.596,-46.889
Epicrates crassus,-23.179,-45.887
Epicrates crassus,-23.444,-51.874
Epicrates crassus,-23.641,-47.825
Epicrates crassus,-20.3833,-51.3858
Epicrates crassus,-20.3493,-51.3858
Epicrates crassus,-20.5921,-51.5727
Epicrates crassus,-20.3833,-51.5727
Epicrates crassus,-19.45,-44.2333
Epicrates crassus,-23.502,-47.458
Epicrates crassus,-15.8167,-42.2333
Epicrates crassus,-21.705,-47.274
Epicrates crassus,-23.3167,-53.0667
Epicrates crassus,-23.026,-45.555
Epicrates crassus,-22.533,-52.168
Epicrates crassus,-22.709,-52.617
Epicrates crassus,-20.751,-51.678
Epicrates crassus,-19.7993,-47.6007
Epicrates crassus,-18.919,-48.277
Epicrates crassus,-23.7667,-53.3167
Epicrates crassus,-21.832,-46.894
Epicrates crassus,-17.598,-44.731
Epicrates crassus,-17.987,-46.908
Epicrates crassus,-19.663,-48.308
Epicrates crassus,-23.5083,-53.7333
Epicrates crassus,-12.741,-60.146
Epicrates crassus,-24.0137,-54.1399
Epicrates crassus,-24.5,-56.6833
Epicrates crassus,-17.79,-63.2
Epicrates crassus,-10.4167,-66.3667
Epictia clinorostris*,-15.8833,-52.2167
Epictia clinorostris*,-14.92,-51.083
Epictia clinorostris*,-15.2389,-53.2431
Epictia clinorostris*,-16.4708,-54.6356
Epictia clinorostris*,-14.67,-52.35
Erythrolamprus maryellenae,-16.3333,-48.95
Erythrolamprus maryellenae,-18.6333,-48.2
Erythrolamprus maryellenae,-12.15,-45
Erythrolamprus maryellenae,-15.8,-47.8833
Erythrolamprus maryellenae,-20.1,-43.4833
Erythrolamprus maryellenae,-16.5667,-42.9
Erythrolamprus maryellenae,-16.7333,-42.5667
Erythrolamprus maryellenae,-13.4167,-41.2833
Erythrolamprus maryellenae,-13.3,-40.9583
Erythrolamprus maryellenae,-20.25,-43.8
Erythrolamprus maryellenae,-19.4167,-43.3167
Erythrolamprus maryellenae,-20.3833,-43.4167
Erythrolamprus maryellenae,-10.2667,-46.8333
Erythrolamprus maryellenae,-18.1019,-52.9225
Erythrolamprus maryellenae,-20.5167,-43.7
Erythrolamprus maryellenae,-20.4333,-43.5083
Erythrolamprus maryellenae,-20.4208,-43.6142
Erythrolamprus maryellenae,-20.3833,-43.5
Erythrolamprus maryellenae,-20.3833,-43.55
Erythrolamprus maryellenae,-19.35,-47.3
Erythrolamprus maryellenae,-17.3042,-53.2014
Erythrolamprus maryellenae,-14.0833,-47.6167
Erythrolamprus maryellenae,-18.6739,-51.8806
Erythrolamprus maryellenae,-19.9333,-43.4667
Erythrolamprus maryellenae,-15.847,-47.9355
Erythrolamprus maryellenae,-15.8209,-47.8162
Erythrolamprus maryellenae,-15.7099,-48.0224
Erythrolamprus maryellenae,-13.7833,-47.45
Erythrolamprus maryellenae,-15.4333,-55.75
Erythrolamprus maryellenae,-10.25,-46.55
Erythrolamprus maryellenae,-18.2833,-43.5167
Erythrolamprus maryellenae,-18.25,-52.8833
Erythrolamprus maryellenae,-20.3333,-46.3667
Erythrolamprus maryellenae,-19.6833,-43.9333
Eurolophosaurus nanuzae,-18.2836,-43.5236
Eurolophosaurus nanuzae,-18.2833,-43.5167
Eurolophosaurus nanuzae,-18.1156,-43.1153
Eurolophosaurus nanuzae,-16,-41.2833
Eurolophosaurus nanuzae,-19.1888,-43.645
Eurolophosaurus nanuzae,-19.3333,-43.5333
Eurolophosaurus nanuzae,-18.4167,-44
Eurolophosaurus nanuzae,-19.3333,-43.6667
Eurolophosaurus nanuzae,-18.6,-43.3833
Euryoryzomys lamia,-13.5167,-48.2167
Euryoryzomys lamia,-14.0667,-47.75
Euryoryzomys lamia,-16.3167,-48.95
Euryoryzomys lamia,-17.8,-48.5
Euryoryzomys lamia,-15.05,-48.1667
Euryoryzomys lamia,-16.15,-49.25
Euryoryzomys lamia,-18.6333,-48.1833
Euscarthmus rufomarginatus,-22.5,-57
Euscarthmus rufomarginatus,-9.6215,-49.1514
Euscarthmus rufomarginatus,-6.1167,-45.15
Euscarthmus rufomarginatus,-17.3155,-53.2155
Euscarthmus rufomarginatus,-9.1115,-45.9304
Euscarthmus rufomarginatus,-8.2,-45.6167
Euscarthmus rufomarginatus,-14.0695,-42.4754
Euscarthmus rufomarginatus,-20.45,-54.6167
Euscarthmus rufomarginatus,-7.6667,-51.6167
Euscarthmus rufomarginatus,0.0333,-51.05
Euscarthmus rufomarginatus,-16.45,-43.4
Euscarthmus rufomarginatus,-15.4615,-55.7505
Euscarthmus rufomarginatus,-14.1167,-47.5167
Euscarthmus rufomarginatus,-13.6635,-59.7865
Euscarthmus rufomarginatus,-20.2833,-47.9333
Euscarthmus rufomarginatus,-6.7135,-47.7604
Euscarthmus rufomarginatus,-8.5167,-61.4
Euscarthmus rufomarginatus,-19.4333,-48
Euscarthmus rufomarginatus,-11.55,-46.4833
Euscarthmus rufomarginatus,-15.9167,-55.4667
Euscarthmus rufomarginatus,-8.55,-61.4333
Euscarthmus rufomarginatus,-7.6833,-44.4333
Euscarthmus rufomarginatus,-16.4765,-43.4884
Euscarthmus rufomarginatus,-16.5595,-42.8904
Euscarthmus rufomarginatus,-14.9667,-52.3167
Euscarthmus rufomarginatus,-12.5635,-41.3904
Euscarthmus rufomarginatus,-17.5695,-52.5514
Euscarthmus rufomarginatus,-1.8844,-48.7694
Euscarthmus rufomarginatus,-13.0055,-41.3714
Euscarthmus rufomarginatus,2.1,-56.0333
Euscarthmus rufomarginatus,-12.5295,-41.5594
Euscarthmus rufomarginatus,-10.4667,-46.3167
Euscarthmus rufomarginatus,-18,-52.75
Euscarthmus rufomarginatus,-10,-45.8
Euscarthmus rufomarginatus,-15.35,-45.8333
Euscarthmus rufomarginatus,-20.1833,-47.9333
Euscarthmus rufomarginatus,-12.3635,-44.9734
Euscarthmus rufomarginatus,-15.65,-57.2167
Euscarthmus rufomarginatus,-9.3333,-54.7667
Euscarthmus rufomarginatus,-12.5667,-41.3833
Euscarthmus rufomarginatus,-16.55,-43.4
Euscarthmus rufomarginatus,-11.3333,-59
Euscarthmus rufomarginatus,-14.6667,-52.35
Euscarthmus rufomarginatus,-13.9667,-60.8333
Euscarthmus rufomarginatus,-14.5167,-60.3833
Euscarthmus rufomarginatus,-14.5667,-60.9333
Galea flavidens,-16.75,-57.7
Galea flavidens,-8.85,-45.0167
Galea flavidens,-14.85,-57.7667
Galea flavidens,-14.7167,-45.9167
Galea flavidens,-13.95,-45.9667
Galea flavidens,-15.5333,-47.3333
Galea flavidens,-13.4,-47.2
Galea flavidens,-10.8667,-51.6167
Galea flavidens,-15.85,-58.4667
Galea flavidens,-16.3667,-57.7667
Galea flavidens,-15.9,-52.25
Galea flavidens,-10.4667,-50.3833
Galea flavidens,-16.6833,-49.25
Galea flavidens,-14,-47.5667
Galea flavidens,-6.1167,-45.15
Galea flavidens,-5.8167,-46.1333
Galea flavidens,-15.2667,-45.8667
Galea flavidens,-19.6272,-43.8897
Galea flavidens,-12.8167,-51.7667
Galea flavidens,-14.8667,-55.8
Galea flavidens,-14.2667,-50.9833
Galea flavidens,-14.6333,-52.1167
Galea flavidens,-14.9667,-52.3167
Galea flavidens,-12,-53.4
Galea flavidens,-14.6667,-52.35
Galea flavidens,-9.6667,-50.3833
Geositta poeciloptera,-23.35,-55.9167
Geositta poeciloptera,-15.9333,-47.8833
Geositta poeciloptera,-15.9167,-47.8667
Geositta poeciloptera,-15.85,-47.9333
Geositta poeciloptera,-15.8333,-47.9
Geositta poeciloptera,-15.7833,-47.9167
Geositta poeciloptera,-15.7667,-47.9167
Geositta poeciloptera,-15.7167,-47.95
Geositta poeciloptera,-15.7,-47.9
Geositta poeciloptera,-15.6167,-47.6667
Geositta poeciloptera,-15.5333,-47.6167
Geositta poeciloptera,-18.4085,-52.5494
Geositta poeciloptera,-17.5695,-52.5514
Geositta poeciloptera,-16.7695,-47.6144
Geositta poeciloptera,-15.9167,-52.25
Geositta poeciloptera,-15.5333,-49.45
Geositta poeciloptera,-14.7,-47.5333
Geositta poeciloptera,-14.1335,-47.5104
Geositta poeciloptera,-14.5833,-49.0333
Geositta poeciloptera,-21.7333,-44.05
Geositta poeciloptera,-21.7136,-44.4444
Geositta poeciloptera,-21.4886,-44.6434
Geositta poeciloptera,-21.1366,-44.2624
Geositta poeciloptera,-21.1105,-44.1784
Geositta poeciloptera,-21.0585,-44.0804
Geositta poeciloptera,-20.3445,-46.8544
Geositta poeciloptera,-20.3333,-46.3833
Geositta poeciloptera,-20.25,-46.6167
Geositta poeciloptera,-20.2455,-46.3664
Geositta poeciloptera,-19.9225,-46.8234
Geositta poeciloptera,-19.8655,-47.4404
Geositta poeciloptera,-19.8333,-46.85
Geositta poeciloptera,-19.75,-47.9167
Geositta poeciloptera,-19.6333,-43.8833
Geositta poeciloptera,-19.2833,-48.0167
Geositta poeciloptera,-19.2333,-48.0833
Geositta poeciloptera,-18.95,-46.9833
Geositta poeciloptera,-18.9445,-46.9934
Geositta poeciloptera,-18.5333,-47.8667
Geositta poeciloptera,-17.5667,-47.1333
Geositta poeciloptera,-17.2167,-46.8667
Geositta poeciloptera,-15.4167,-42.8
Geositta poeciloptera,-21.4667,-54.8833
Geositta poeciloptera,-20.7833,-51.7
Geositta poeciloptera,-20.8,-51.7167
Geositta poeciloptera,-17.2095,-54.1505
Geositta poeciloptera,-15.4167,-55.8
Geositta poeciloptera,-11.3333,-59
Geositta poeciloptera,-23.8,-48.45
Geositta poeciloptera,-23.6167,-48.1
Geositta poeciloptera,-23.5333,-46.9
Geositta poeciloptera,-12.2,-60.1
Geositta poeciloptera,-23.6333,-47.9667
Geositta poeciloptera,-23.4333,-47.6
Geositta poeciloptera,-24.1167,-49.3333
Geositta poeciloptera,-23.6333,-47.8
Geositta poeciloptera,-14.5667,-60.6667
Geositta poeciloptera,-14.5167,-60.3833
Geositta poeciloptera,-22.25,-47.8667
Geositta poeciloptera,-20.8833,-47.6167
Geositta poeciloptera,-20.85,-47.5833
Geositta poeciloptera,-20.5333,-47.4
Geositta poeciloptera,-18.2495,-43.6004
Geositta poeciloptera,-23.6,-48.05
Geositta poeciloptera,-12.4,-47.6833
Gyldenstolpia planaltensis,-15.7833,-47.9333
Gyldenstolpia planaltensis,-15.5833,-47.5833
Gyldenstolpia planaltensis,-12.8167,-51.7667
Gymnodactylus amarali,-14.0833,-47.6167
Gymnodactylus amarali,-5.7167,-47.5
Gymnodactylus amarali,-8.95,-48.15
Gymnodactylus amarali,-7.3328,-47.4694
Gymnodactylus amarali,-14.3833,-50.9833
Gymnodactylus amarali,-15.7833,-48.7667
Gymnodactylus amarali,-13.8167,-44.45
Gymnodactylus amarali,-11.6167,-46.8167
Gymnodactylus amarali,-10.25,-46.55
Gymnodactylus amarali,-8.8333,-48.5
Gymnodactylus amarali,-11.7292,-49.0686
Gymnodactylus amarali,-11.2386,-48.4633
Gymnodactylus amarali,-18.25,-52.8833
Gymnodactylus amarali,-13.25,-46.9
Gymnodactylus amarali,-14.05,-48.3167
Gymnodactylus amarali,-14.4739,-48.4597
Gymnodactylus amarali,-10.2128,-48.3603
Gymnodactylus amarali,-10.3,-48.35
Gymnodactylus amarali,-12.6,-47.8667
Gymnodactylus amarali,-12.0167,-48.5333
Gymnodactylus amarali,-12.025,-48.5392
Gymnodactylus amarali,-10.9833,-47.25
Gymnodactylus amarali,-15.85,-48.95
Gymnodactylus amarali,-15.8525,-48.9592
Gymnodactylus amarali,-10.7081,-48.4172
Gymnodactylus amarali,-14.0931,-46.3694
Gymnodactylus amarali,-11.75,-50.7333
Gymnodactylus amarali,-12.8833,-47.7833
Gymnodactylus amarali,-17.7981,-50.9281
Gymnodactylus amarali,-9.1,-45.9167
Gymnodactylus amarali,-13.55,-46.35
Gymnodactylus amarali,-12.7333,-48.2333
Gymnodactylus amarali,-6.4,-48.55
Gymnodactylus amarali,-13.8167,-48.2833
Gymnodactylus amarali,-13.5667,-47.1667
Gymnodactylus amarali,-13.5,-48.35
Gymnodactylus guttulatus,-18.25,-43.6667
Helicops boitata*,-16.4225,-56.67
Helicops gomesi*,-16.3242,-48.1828
Helicops gomesi*,-15.78,-47.93
Helicops gomesi*,-18.25,-52.8833
Helicops gomesi*,-17.7833,-50.9167
Helicops gomesi*,-21.15,-45.7333
Helicops gomesi*,-20.1289,-48.5714
Helicops gomesi*,-19.728,-50.196
Helicops gomesi*,-19.4667,-46.5333
Helicops gomesi*,-19.307,-48.924
Helicops gomesi*,-19.3,-48.9167
Helicops gomesi*,-18.915,-48.0412
Helicops gomesi*,-18.649,-48.187
Helicops gomesi*,-18.6333,-48.1833
Helicops gomesi*,-20.7598,-51.6951
Helicops gomesi*,-20.75,-51.6667
Helicops gomesi*,-19.677,-51.191
Helicops gomesi*,-23.649,-47.573
Helicops gomesi*,-23.1767,-47.6736
Helicops gomesi*,-23.165,-47.744
Helicops gomesi*,-22.906,-47.061
Helicops gomesi*,-22.8981,-48.4914
Helicops gomesi*,-22.895,-50.3834
Helicops gomesi*,-22.789,-48.127
Helicops gomesi*,-22.7713,-46.9897
Helicops gomesi*,-22.742,-46.901
Helicops gomesi*,-22.739,-47.331
Helicops gomesi*,-22.725,-47.649
Helicops gomesi*,-22.7055,-47.6538
Helicops gomesi*,-22.7,-47.6333
Helicops gomesi*,-22.6667,-48.3667
Helicops gomesi*,-22.6589,-47.2068
Helicops gomesi*,-22.646,-47.196
Helicops gomesi*,-22.6401,-47.681
Helicops gomesi*,-22.565,-47.402
Helicops gomesi*,-22.3829,-48.8384
Helicops gomesi*,-22.3702,-48.5924
Helicops gomesi*,-22.366,-48.38
Helicops gomesi*,-22.3657,-48.6794
Helicops gomesi*,-22.2417,-51.1457
Helicops gomesi*,-22.2331,-48.6831
Helicops gomesi*,-22.136,-48.518
Helicops gomesi*,-21.794,-48.176
Helicops gomesi*,-21.596,-48.813
Helicops gomesi*,-21.009,-48.222
Helicops gomesi*,-20.82,-49.379
Helicops gomesi*,-20.6672,-51.5172
Helicops gomesi*,-20.6667,-51.5167
Helicops gomesi*,-20.5833,-47.85
Helicops gomesi*,-20.581,-47.855
Helicops gomesi*,-21.763,-52.116
Helicops gomesi*,-20.5071,-47.8596
Helicops gomesi*,-20.433,-51.343
Helicops gomesi*,-22.35,-47.85
Helicops phantasma*,-7.1206,-47.6208
Helicops phantasma*,-15.3597,-52.4689
Helicops phantasma*,-9.7494,-48.3992
Helicops phantasma*,-6.0894,-47.5111
Helicops phantasma*,-9.7514,-48.3581
Helicops phantasma*,-10.2128,-48.3603
Helicops phantasma*,-10.7081,-48.4172
Herpsilochmus longirostris,-15.2047,-56.3658
Herpsilochmus longirostris,-14.05,-52.1586
Herpsilochmus longirostris,-20.4481,-52.8781
Herpsilochmus longirostris,-20.0564,-48.1089
Herpsilochmus longirostris,-18.3242,-53.7061
Herpsilochmus longirostris,-16.0822,-48.5072
Herpsilochmus longirostris,-11.9681,-61.9542
Herpsilochmus longirostris,-21.0256,-47.3739
Herpsilochmus longirostris,-17.3147,-53.2153
Herpsilochmus longirostris,-14.1325,-47.51
Herpsilochmus longirostris,-9.1108,-45.9297
Herpsilochmus longirostris,-17.8261,-53.2822
Herpsilochmus longirostris,-21.7244,-48.1017
Herpsilochmus longirostris,-16.6192,-51.0936
Herpsilochmus longirostris,-20.4836,-55.8069
Herpsilochmus longirostris,-22.1875,-52.7178
Herpsilochmus longirostris,-16.8233,-49.2439
Herpsilochmus longirostris,-20.0867,-51.0936
Herpsilochmus longirostris,-20.4711,-55.7872
Herpsilochmus longirostris,-21.2089,-50.4328
Herpsilochmus longirostris,-15.7339,-51.8314
Herpsilochmus longirostris,-18.6472,-48.1872
Herpsilochmus longirostris,-21.7944,-48.1756
Herpsilochmus longirostris,-22.3569,-47.3842
Herpsilochmus longirostris,-19.5933,-46.9406
Herpsilochmus longirostris,-21.3642,-46.94
Herpsilochmus longirostris,-22.0286,-48.9111
Herpsilochmus longirostris,-16.3861,-51.5603
Herpsilochmus longirostris,-21.1878,-48.7869
Herpsilochmus longirostris,-14.9203,-51.0831
Herpsilochmus longirostris,-20.9181,-49.4453
Herpsilochmus longirostris,-16.1944,-55.9675
Herpsilochmus longirostris,-21.2667,-49.9492
Herpsilochmus longirostris,-22.0744,-48.7403
Herpsilochmus longirostris,-15.89,-52.2567
Herpsilochmus longirostris,-12.1528,-44.99
Herpsilochmus longirostris,-9.9253,-45.475
Herpsilochmus longirostris,-20.55,-48.55
Herpsilochmus longirostris,-21.1936,-48.1639
Herpsilochmus longirostris,-21.7142,-52.4222
Herpsilochmus longirostris,-22.2953,-53.2711
Herpsilochmus longirostris,-20.8911,-47.585
Herpsilochmus longirostris,-22.3147,-49.0606
Herpsilochmus longirostris,-20.9494,-48.4792
Herpsilochmus longirostris,-16.9728,-48.9533
Herpsilochmus longirostris,-21.2886,-50.34
Herpsilochmus longirostris,-21.9925,-48.3908
Herpsilochmus longirostris,-22.1361,-48.5181
Herpsilochmus longirostris,-20.5386,-56.715
Herpsilochmus longirostris,-11.9694,-41.2658
Herpsilochmus longirostris,-15.3233,-44.7544
Herpsilochmus longirostris,-21.6197,-49.0736
Herpsilochmus longirostris,-15.2411,-51.1606
Herpsilochmus longirostris,-22.2842,-48.1267
Herpsilochmus longirostris,-18.14,-49.0403
Herpsilochmus longirostris,-20.1911,-47.7083
Herpsilochmus longirostris,-17.3511,-44.9622
Herpsilochmus longirostris,-18.7633,-50.9417
Herpsilochmus longirostris,-16.6678,-50.6469
Herpsilochmus longirostris,-18.4917,-49.475
Herpsilochmus longirostris,-16.9567,-51.8103
Herpsilochmus longirostris,-17.7417,-48.625
Herpsilochmus longirostris,-16.7142,-49.0019
Herpsilochmus longirostris,-19.5356,-49.4864
Herpsilochmus longirostris,-17.6331,-47.7783
Herpsilochmus longirostris,-19.7606,-48.5722
Herpsilochmus longirostris,-20.45,-54.6167
Herpsilochmus longirostris,-15.5467,-55.1689
Herpsilochmus longirostris,-13.5522,-52.2683
Herpsilochmus longirostris,-21.3253,-48.6308
Herpsilochmus longirostris,-20.0819,-49.9142
Herpsilochmus longirostris,-19.6975,-50.6881
Herpsilochmus longirostris,-19.1133,-51.7342
Herpsilochmus longirostris,-20.8722,-51.4875
Herpsilochmus longirostris,-18.1658,-47.9464
Herpsilochmus longirostris,-21.1378,-48.9728
Herpsilochmus longirostris,-18.5839,-49.1994
Herpsilochmus longirostris,-15.4606,-55.7497
Herpsilochmus longirostris,-18.4075,-52.5489
Herpsilochmus longirostris,-18.7942,-52.6228
Herpsilochmus longirostris,-20.3989,-47.2667
Herpsilochmus longirostris,-14.3972,-50.9958
Herpsilochmus longirostris,-15.7944,-48.7758
Herpsilochmus longirostris,-20.7133,-48.5408
Herpsilochmus longirostris,-20.1758,-48.6889
Herpsilochmus longirostris,-19.6983,-49.0806
Herpsilochmus longirostris,-19.9147,-48.3883
Herpsilochmus longirostris,-19.8317,-54.8294
Herpsilochmus longirostris,-18.4733,-47.2003
Herpsilochmus longirostris,-19.0092,-57.6533
Herpsilochmus longirostris,-18.5439,-53.1292
Herpsilochmus longirostris,-18.2167,-54.6667
Herpsilochmus longirostris,-21.3403,-47.7294
Herpsilochmus longirostris,-16.7686,-47.6136
Herpsilochmus longirostris,-17.1992,-48.7058
Herpsilochmus longirostris,-15.5961,-56.0967
Herpsilochmus longirostris,-20.3439,-46.8539
Herpsilochmus longirostris,-19.9767,-47.7711
Herpsilochmus longirostris,-22.6564,-52.8597
Herpsilochmus longirostris,-21.5167,-48.3939
Herpsilochmus longirostris,-22.3661,-48.3803
Herpsilochmus longirostris,-22.1,-48.3175
Herpsilochmus longirostris,-22.2211,-54.8056
Herpsilochmus longirostris,-16.7203,-52.3194
Herpsilochmus longirostris,-21.2364,-47.9733
Herpsilochmus longirostris,-23.7869,-54.2836
Herpsilochmus longirostris,-15.5372,-47.3344
Herpsilochmus longirostris,-14.9467,-46.2319
Herpsilochmus longirostris,-11.7967,-49.5289
Herpsilochmus longirostris,-20.5386,-47.4008
Herpsilochmus longirostris,-17.315,-44.2342
Herpsilochmus longirostris,-20.0247,-48.9406
Herpsilochmus longirostris,-15.7108,-52.7553
Herpsilochmus longirostris,-9.8317,-45.3439
Herpsilochmus longirostris,-16.5106,-49.0239
Herpsilochmus longirostris,-15.3175,-49.1175
Herpsilochmus longirostris,-16.6786,-49.2539
Herpsilochmus longirostris,-15.9344,-50.1403
Herpsilochmus longirostris,-18.0125,-49.3547
Herpsilochmus longirostris,-20.3183,-48.3106
Herpsilochmus longirostris,-24.08,-54.2558
Herpsilochmus longirostris,-20.795,-49.2203
Herpsilochmus longirostris,-20.4283,-47.8242
Herpsilochmus longirostris,-20.4986,-48.9447
Herpsilochmus longirostris,-21.2608,-50.6428
Herpsilochmus longirostris,-21.4967,-48.0378
Herpsilochmus longirostris,-18.8439,-46.7931
Herpsilochmus longirostris,-16.9622,-49.2281
Herpsilochmus longirostris,-21.0803,-49.2408
Herpsilochmus longirostris,-20.4622,-47.1222
Herpsilochmus longirostris,-21.7578,-48.8289
Herpsilochmus longirostris,-23.3956,-53.6139
Herpsilochmus longirostris,-20.3417,-49.195
Herpsilochmus longirostris,-20.0383,-47.7469
Herpsilochmus longirostris,-20.4328,-51.3425
Herpsilochmus longirostris,-19.0386,-47.9169
Herpsilochmus longirostris,-19.7256,-51.93
Herpsilochmus longirostris,-16.4419,-51.1178
Herpsilochmus longirostris,-21.2794,-49.4089
Herpsilochmus longirostris,-16.3178,-50.9081
Herpsilochmus longirostris,-19.0675,-51.5444
Herpsilochmus longirostris,-21.3181,-49.0544
Herpsilochmus longirostris,-19.9086,-49.3814
Herpsilochmus longirostris,-22.2333,-48.7192
Herpsilochmus longirostris,-18.7692,-51.3481
Herpsilochmus longirostris,-17.2089,-54.1503
Herpsilochmus longirostris,-22.2528,-47.8228
Herpsilochmus longirostris,-18.4192,-49.2153
Herpsilochmus longirostris,-19.7281,-50.1956
Herpsilochmus longirostris,-20.3394,-47.7806
Herpsilochmus longirostris,-22.3047,-53.8153
Herpsilochmus longirostris,-20.6881,-48.4125
Herpsilochmus longirostris,-21.2547,-48.3222
Herpsilochmus longirostris,-15.9653,-54.9683
Herpsilochmus longirostris,-17.0486,-50.1461
Herpsilochmus longirostris,-15.4881,-44.3617
Herpsilochmus longirostris,-21.0178,-47.7639
